date,Oil_USD,Gold_USD,rupees_per_dollar,Kalyan,Silver_USD,Nifty50,US10Y_yield,GOLDBEES,Gold_INR_PM,Silver_INR_PM,ibja_source,MCX_Gold_close,forex_reserves_usd_bn,parity_actual,parity_pre,parity_post,domestic_premium,premium_pct,silver_parity_pre,silver_premium,post_hike,days_since_hike,delta_Gold_USD,delta_FX,delta_Oil,t,pre_restriction,lag1_premium,lag_break
2022-09-23,86.1500015258789,1645.300048828125,81.06220245361328,,,17327.349609375,3.697000026702881,42.81999969482422,49432.0,56100.0,pdf,49401.0,537.51817,49311.93997566257,45452.744673219415,49311.93997566257,3979.255326780585,8.754708555862297,,,0,,-1.526214942229942,1.2635806566750007,-4.764534161192091,189,0,4312.753020645323,0
2022-09-26,84.05999755859375,1623.300048828125,81.25479888916016,,,17016.30078125,3.878000020980835,42.63999938964844,49590.0,55374.0,pdf,49150.0,537.51817,48768.16334333343,44951.5244729856,48768.16334333343,4638.475527014401,10.318839197104367,,,0,,-1.3371421228407288,0.2375909236577822,-2.4260057228871146,190,0,3979.255326780585,0
2022-09-27,86.2699966430664,1626.699951171875,81.61579895019531,,,17007.400390625,3.96399998664856,42.41999816894531,49529.0,55391.0,pdf,49319.0,537.51817,49087.42700731645,45245.80228500473,49087.42700731645,4283.197714995273,9.466508490699924,,,0,,0.2094438638256868,0.4442815267164723,2.629073457838471,191,0,4638.475527014401,0
2022-09-28,89.31999969482422,1660.4000244140625,81.72460174560547,,,16858.599609375,3.7049999237060542,42.29999923706055,49505.0,54524.0,pdf,49750.0,537.51817,50171.157697261646,46244.7192687803,50171.157697261646,3260.2807312196965,7.050060596693261,,,0,,2.071683423726056,0.1333109481370664,3.5354157533781905,192,0,4283.197714995273,0
2022-09-29,88.48999786376953,1658.5,81.42870330810547,,,16818.099609375,3.746999979019165,42.900001525878906,50003.0,55658.0,pdf,50187.0,537.51817,49932.3002562306,46024.55501878647,49932.3002562306,3978.444981213528,8.644179133485574,,,0,,-0.1144317264589855,-0.3620677631701152,-0.9292452237914416,193,0,3260.2807312196965,0
2022-09-30,87.95999908447266,1662.4000244140625,81.48059844970703,,,17094.349609375,3.803999900817871,43.15999984741211,50302.0,56338.0,pdf,50194.0,532.66372,50081.61498862674,46162.18425038639,50081.61498862674,4139.815749613612,8.967980646580779,,,0,,0.2351537180622642,0.0637307724343783,-0.5989363680546256,194,0,3978.444981213528,0
2022-10-03,88.86000061035156,1692.9000244140625,81.52130126953125,,,16887.349609375,3.651000022888184,43.13999938964844,50378.0,57317.0,pdf,51160.0,532.66372,51025.937545894805,47032.60330317261,51025.937545894805,3345.396696827389,7.112931162374597,,,0,,1.8346967969246952,0.0499540020552746,1.0231941055554028,195,0,4139.815749613612,0
2022-10-04,91.8000030517578,1721.0999755859375,81.49500274658203,,,17274.30078125,3.617000102996826,44.04999923706055,,,,,532.66372,51859.181224989465,47800.6366073816,51859.181224989465,,,,,0,,1.6657777048373124,-0.0322596947542219,3.3085780117176444,196,0,3345.396696827389,0
2022-10-05,93.37000274658205,1711.4000244140625,81.46549987792969,,,,3.759000062942505,,51286.0,61034.0,pdf,51646.0,532.66372,51548.23966820183,47514.02960721213,51548.23966820183,3771.9703927878727,7.938645541053684,,,0,,-0.563590221920296,-0.036202058602397,1.710239262126212,197,0,,0
2022-10-06,94.41999816894533,1711.699951171875,81.6488037109375,,,17331.80078125,3.825999975204468,44.27999877929688,51838.0,60670.0,pdf,51972.0,532.66372,51673.28156768267,47629.28561890751,51673.28156768267,4208.71438109249,8.83640039190877,,,0,,0.0175252280900872,0.2250079276288508,1.1245532735102204,198,0,3771.9703927878727,0
2022-10-07,97.91999816894533,1700.5,82.3489990234375,,,17314.650390625,3.882999897003174,44.4900016784668,51765.0,60848.0,pdf,51960.0,532.86805,51775.40912285074,47723.42058280156,51775.40912285074,4041.5794171984458,8.468754686571941,,,0,,-0.6543174324569634,0.8575695915630455,3.706841842696784,199,0,4208.71438109249,0
2022-10-10,96.19000244140624,1667.300048828125,82.8322982788086,,,17241.0,3.888000011444092,43.72999954223633,51120.0,58949.0,pdf,51023.0,532.86805,51062.49753549404,47066.30207619452,51062.49753549404,4053.6979238054846,8.612739359134375,,,0,,-1.9523640794986807,0.5868914754307397,-1.7667440358344666,200,0,4041.5794171984458,0
2022-10-11,94.29000091552734,1678.699951171875,82.42070007324219,,,16983.55078125,3.938999891281128,43.41999816894531,50736.0,57614.0,pdf,51096.0,532.86805,51156.16215756392,47152.6364234937,51156.16215756392,3583.363576506301,7.5994978187919475,,,0,,0.6837343015591246,-0.4969054512781845,-1.975258839437377,201,0,4053.6979238054846,0
2022-10-12,92.4499969482422,1670.300048828125,82.2739028930664,,,17123.599609375,3.901999950408935,43.59000015258789,50755.0,57104.0,pdf,50905.0,532.86805,50809.52935280744,46833.13140345729,50809.52935280744,3921.868596542706,8.37413275391871,,,0,,-0.5003814015653085,-0.1781071745876161,-1.9514306389004976,202,0,3583.363576506301,0
2022-10-13,94.56999969482422,1670.0,82.19999694824219,,,17014.349609375,3.95199990272522,43.68999862670898,50869.0,57086.0,pdf,50884.0,532.86805,50754.76847914194,46782.65616338301,50754.76847914194,4086.343836616986,8.734740973975278,,,0,,-0.017963768146656,-0.0898291465767364,2.2931344689701927,203,0,3921.868596542706,0
2022-10-14,91.62999725341795,1641.699951171875,82.19210052490234,,,17185.69921875,4.010000228881836,43.2599983215332,50438.0,56042.0,pdf,50260.0,528.36692,49889.87815879656,45985.452911586406,49889.87815879656,4452.547088413594,9.68251220005216,,,0,,-1.6946137022829322,-0.0096063547846747,-3.108810881773916,204,0,4086.343836616986,0
2022-10-17,91.62000274658205,1657.0,82.41280364990234,,,17311.80078125,4.014999866485596,43.2400016784668,50430.0,55643.0,pdf,50473.0,528.36692,50490.047099224015,46538.652108849965,50490.047099224015,3891.347891150035,8.361539741306864,,,0,,0.931963774330602,0.2685210909449065,-0.0109074616779669,205,0,4452.547088413594,0
2022-10-18,90.02999877929688,1649.0,82.1947021484375,,,17486.94921875,3.997999906539917,43.119998931884766,50362.0,56010.0,pdf,50414.0,528.36692,50113.30667583695,46191.395718597545,50113.30667583695,4170.604281402455,9.028963547259275,,,0,,-0.4828002414001164,-0.2646451665342719,-1.7354332237721648,206,0,3891.347891150035,0
2022-10-19,92.41000366210938,1627.5,82.2863998413086,,,17512.25,4.126999855041504,43.18999862670898,50236.0,55606.0,pdf,50199.0,528.36692,49515.09736942441,45640.00279268685,49515.09736942441,4595.99720731315,10.07010720001444,,,0,,-1.3038204972710687,0.1115615611155806,2.64356871607534,207,0,4170.604281402455,0
2022-10-20,92.37999725341795,1630.800048828125,82.99700164794922,,,17563.94921875,4.22599983215332,43.040000915527344,50228.0,56267.0,pdf,50143.0,528.36692,50043.96337745691,46127.47928704724,50043.96337745691,4100.520712952763,8.889539979922995,,,0,,0.2027679771505308,0.8635713896962827,-0.0324709528214284,208,0,4595.99720731315,0
2022-10-21,93.5,1651.0,82.82569885253906,,,17576.30078125,4.2129998207092285,42.72999954223633,,,,,524.51977,50559.26603963325,46602.45391479239,50559.26603963325,,,,,0,,1.23865284320972,-0.206396366144379,1.2123866420017615,209,0,4100.520712952763,0
2022-10-24,93.26000213623048,1648.699951171875,82.54129791259766,,,17730.75,4.234000205993652,43.47999954223633,50062.0,55555.0,pdf,50580.0,524.51977,50315.46575590766,46377.73365327141,50315.46575590766,3684.2663467285897,7.944041367508064,,,0,,-0.1393124668761403,-0.343372822543575,-0.2566822072401442,210,0,,0
2022-10-25,93.5199966430664,1652.800048828125,82.7614974975586,,,17656.349609375,4.107999801635742,43.16999816894531,,,,,524.51977,50575.15654855937,46617.10081867212,50575.15654855937,,,,,0,,0.2486867093879352,0.2667750453767992,0.278784581686109,211,0,3684.2663467285897,0
2022-10-26,95.69000244140624,1664.0,82.44529724121094,,,,4.014999866485596,,50751.0,57851.0,pdf,50580.0,524.51977,50723.333644374834,46753.681446119415,50723.333644374834,3997.3185538805847,8.549740748195916,,,0,,0.6776349734389342,-0.3820620287314002,2.320365564834237,212,0,,0
2022-10-27,96.95999908447266,1660.699951171875,82.04959869384766,,,17736.94921875,3.937000036239624,43.459999084472656,50779.0,57640.0,pdf,50737.0,524.51977,50379.77373164642,46437.00883090888,50379.77373164642,4341.991169091118,9.350281765351454,,,0,,-0.1983202420748231,-0.4799528421925436,1.327198882499836,213,0,3997.3185538805847,0
2022-10-28,95.7699966430664,1639.5999755859375,82.44249725341797,,,17786.80078125,4.010000228881836,43.27999877929688,50502.0,57419.0,pdf,50230.0,531.08081,49977.855854337926,46066.545396172354,49977.855854337926,4435.454603827646,9.62836384991045,,,0,,-1.2705471311086791,0.4788549436254286,-1.22731276056377,214,0,4341.991169091118,0
2022-10-31,94.83000183105467,1635.9000244140625,82.23919677734375,,,18012.19921875,4.077000141143799,43.22999954223633,50480.0,57350.0,pdf,50322.0,531.08081,49742.10928616617,45849.24855942273,49742.10928616617,4630.751440577267,10.099950568602232,,,0,,-0.2256618216008865,-0.2465966981195388,-0.9815128380082028,215,0,4435.454603827646,0
2022-11-01,94.6500015258789,1645.0,82.72899627685547,,,18145.400390625,4.052000045776367,43.310001373291016,50691.0,59048.0,pdf,50502.0,531.08081,50316.70992227284,46378.88045009498,50316.70992227284,4312.119549905023,9.297593016599416,,,0,,0.5562672198869079,0.5955791383004616,-0.1898136683540996,216,0,4630.751440577267,0
2022-11-02,96.16000366210938,1645.699951171875,82.68450164794922,,,18082.849609375,4.059000015258789,43.5,50824.0,58627.0,pdf,50606.0,531.08081,50311.0461438121,46373.65992386159,50311.0461438121,4450.340076138411,9.596697960534458,,,0,,0.0425502232142882,-0.0537835957266419,1.5953535255016416,217,0,4312.119549905023,0
2022-11-03,94.66999816894533,1627.300048828125,82.88839721679688,,,18052.69921875,4.124000072479248,43.0,50114.0,57049.0,pdf,50184.0,531.08081,49871.21602517574,45968.251292770685,49871.21602517574,4145.748707229315,9.018721814813318,,,0,,-1.1180593601310962,0.2465946637929761,-1.5495064854611496,218,0,4450.340076138411,0
2022-11-04,98.56999969482422,1672.5,82.68180084228516,,,18117.150390625,4.156000137329102,43.290000915527344,,,,,529.99426,51128.68606267147,47127.31063167979,51128.68606267147,,,,,0,,2.7776039953065323,-0.2492464343005207,4.119574945928561,219,0,4145.748707229315,0
2022-11-07,97.91999816894533,1676.5,81.9749984741211,,,18202.80078125,4.214000225067139,43.7400016784668,,,,,529.99426,50812.84989893215,46836.19208075486,50812.84989893215,,,,,0,,0.2391629297458841,-0.854846363968631,-0.6594313968665277,220,0,,0
2022-11-08,95.36000061035156,1712.0999755859375,81.82599639892578,,,,4.125999927520752,,50958.0,60245.0,pdf,51177.0,529.99426,51797.52420223776,47743.80491684525,51797.52420223776,3214.195083154751,6.732172035205138,,,0,,2.123470061791677,-0.181765267421563,-2.614376640588656,221,0,,0
2022-11-09,92.6500015258789,1710.0999755859375,81.40519714355469,,,18157.0,4.151000022888184,43.970001220703125,51514.0,61550.0,pdf,51506.0,529.99426,51470.953267293226,47442.7917072442,51470.953267293226,4071.2082927558,8.581300016824587,,,0,,-0.1168156082307914,-0.5142610831398553,-2.8418614378432405,222,0,3214.195083154751,0
2022-11-10,93.66999816894533,1750.300048828125,81.34380340576172,,,18028.19921875,3.8289999961853023,44.18000030517578,51514.0,61200.0,pdf,52109.0,529.99426,52641.17303001774,48521.42905375549,52641.17303001774,2992.570946244516,6.1675243384302085,,,0,,2.3507440393017776,-0.0754174671240059,1.1009137898195354,223,0,4071.2082927558,0
2022-11-11,95.98999786376952,1766.0,80.48290252685547,,,18349.69921875,3.812999963760376,44.7599983215332,52281.0,61354.0,pdf,52334.0,544.71487,52551.232736441474,48438.527565763456,52551.232736441474,3842.472434236544,7.932678029941644,,,0,,0.8969862728614109,-1.0583484455624403,2.476779908375581,224,0,2992.570946244516,0
2022-11-14,93.13999938964844,1773.5999755859375,80.49700164794922,,,18329.150390625,3.865000009536743,44.81999969482422,52430.0,61583.0,pdf,52718.0,544.71487,52786.632430811806,48655.50467535697,52786.632430811806,3774.495324643032,7.757591560970359,,,0,,0.4303496934279449,0.0175181568396354,-2.969057753460791,225,0,3842.472434236544,0
2022-11-15,93.86000061035156,1773.800048828125,80.99199676513672,,,18403.400390625,3.799000024795532,45.150001525878906,52823.0,62270.0,pdf,52745.0,544.71487,53117.22120957122,48960.22128882218,53117.22120957122,3862.778711177824,7.88962674084096,,,0,,0.0112806295073042,0.614923670514278,0.7730311632180964,226,0,3774.495324643032,0
2022-11-16,92.86000061035156,1773.0,81.07140350341797,,,18409.650390625,3.691999912261963,45.34999847412109,53094.0,62594.0,pdf,53062.0,544.71487,53145.31746372404,48986.118705693465,53145.31746372404,4107.881294306535,8.385806842519026,,,0,,-0.0451036647932001,0.0980426973686166,-1.06541657095377,227,0,3862.778711177824,0
2022-11-17,89.77999877929688,1760.800048828125,81.49530029296875,,,18343.900390625,3.775000095367432,45.16999816894531,52894.0,61253.0,pdf,52843.0,544.71487,53055.59440107717,48903.41744794939,53055.59440107717,3990.582552050604,8.160130232816554,,,0,,-0.6880965127961103,0.5228684483461699,-3.3168229709351738,228,0,4107.881294306535,0
2022-11-18,87.62000274658203,1751.9000244140625,81.52490234375,,,18307.650390625,3.818000078201294,45.2599983215332,52953.0,61320.0,pdf,52588.0,547.2523,52806.5973820712,48673.90715216997,52806.5973820712,4279.092847830027,8.791348585294855,,,0,,-0.5054534397580079,0.0363236293072555,-2.4058766563638367,229,0,3990.582552050604,0
2022-11-21,87.44999694824219,1737.4000244140625,81.5198974609375,,,18159.94921875,3.825000047683716,44.79999923706055,52406.0,60442.0,pdf,52292.0,547.2523,52366.31652858823,48268.083061133504,52366.31652858823,4137.916938866496,8.572780762032034,,,0,,-0.827672800840884,-0.0061390847073905,-0.1940262417379101,230,0,4279.092847830027,0
2022-11-22,88.36000061035156,1738.300048828125,81.72769927978516,,,18244.19921875,3.757999897003174,44.900001525878906,52513.0,61551.0,pdf,52289.0,547.2523,52526.99959681707,48416.19093271835,52526.99959681707,4096.809067281647,8.461650923706049,,,0,,0.0518029470136571,0.2549093231468236,1.0405988494750495,231,0,4137.916938866496,0
2022-11-23,85.41000366210938,1744.9000244140625,81.71499633789062,,,18267.25,3.7060000896453857,44.77000045776367,52418.0,61700.0,pdf,52451.0,547.2523,52718.23877400531,48592.4635656049,52718.23877400531,3825.536434395101,7.872694968902383,,,0,,0.3796798826754211,-0.0155430068464856,-3.3386112809698054,232,0,4096.809067281647,0
2022-11-24,,,81.63289642333984,,,18484.099609375,,45.040000915527344,52713.0,62266.0,pdf,52671.0,547.2523,,,,,,,,0,,,-0.1004710496605776,,233,0,3825.536434395101,0
2022-11-25,83.62999725341797,1753.300048828125,81.65540313720703,,,18512.75,3.690999984741211,44.97999954223633,52660.0,61829.0,pdf,52544.0,550.14202,52933.39516571354,48790.781631005535,52933.39516571354,3869.218368994465,7.930224193284201,,,0,,,0.0275706422940835,,234,0,,0
2022-11-28,83.19000244140625,1740.0999755859375,81.6697006225586,,,18562.75,3.703000068664551,45.119998931884766,52852.0,62110.0,pdf,52492.0,550.14202,52544.07403293481,48431.92910861818,52544.07403293481,4420.070891381816,9.126357286881827,,,0,,-0.7528701804925042,0.0175095398494695,-0.5261208017004138,235,0,3869.218368994465,0
2022-11-29,83.02999877929688,1748.4000244140625,81.65029907226562,,,18618.05078125,3.747999906539917,45.09999847412109,52775.0,61685.0,pdf,52497.0,550.14202,52782.160408014985,48651.38263695295,52782.160408014985,4123.617363047051,8.475848248380458,,,0,,0.4769868941197019,-0.0237561178075496,-0.1923352054498006,236,0,4420.070891381816,0
2022-11-30,85.43000030517578,1746.0,81.63089752197266,,,18758.349609375,3.703000068664551,45.09999847412109,52777.0,61900.0,pdf,53061.0,550.14202,52697.18171085855,48573.05444653049,52697.18171085855,4203.945553469508,8.654892308856624,,,0,,-0.1372697540922729,-0.0237617626798858,2.890523378494048,237,0,4123.617363047051,0
2022-12-01,86.87999725341797,1801.0999755859375,81.3052978515625,,,18812.5,3.5290000438690186,45.369998931884766,53181.0,63203.0,pdf,53409.0,550.14202,54143.3650463051,49906.05821659427,54143.3650463051,3274.941783405724,6.56221288644426,,,0,,3.155783252344646,-0.3988681740544564,1.6972924535437972,238,0,4203.945553469508,0
2022-12-02,85.56999969482422,1795.9000244140625,81.16220092773438,,,18696.099609375,3.50600004196167,45.880001068115234,53656.0,64434.0,pdf,53850.0,561.1616,53892.03093599106,49674.39373230481,53892.03093599106,3981.606267695191,8.01540988935277,,,0,,-0.2887097463972421,-0.175999507546698,-1.507824125238688,239,0,3274.941783405724,0
2022-12-05,82.68000030517578,1767.4000244140625,81.42250061035156,,,18701.05078125,3.5989999771118164,46.09000015258789,53854.0,65764.0,pdf,53505.0,561.1616,53206.88957885054,49042.8721335492,53206.88957885054,4811.127866450806,9.81004508330909,,,0,,-1.5869480267588163,0.3207154064845507,-3.377351174424792,240,0,3981.606267695191,0
2022-12-06,79.3499984741211,1769.300048828125,81.89900207519531,,,18642.75,3.513000011444092,45.81999969482422,53629.0,64648.0,pdf,53760.0,561.1616,53575.80163846848,49382.91281458834,53575.80163846848,4246.087185411656,8.598292290602403,,,0,,0.1075039259825993,0.5852208680301452,-4.027578397149845,241,0,4811.127866450806,0
2022-12-07,77.16999816894531,1785.5,82.37220001220703,,,18560.5,3.407999992370605,45.84000015258789,53583.0,64718.0,pdf,53987.0,561.1616,54378.73473726912,50123.00767087415,54378.73473726912,3459.992329125853,6.903002213764621,,,0,,0.9156135604362126,0.5777822989555537,-2.7473224286031384,242,0,4246.087185411656,0
2022-12-08,76.1500015258789,1788.699951171875,82.25350189208984,,,18609.349609375,3.490999937057495,46.060001373291016,53780.0,65358.0,pdf,54051.0,561.1616,54397.69159123936,50140.48094496845,54397.69159123936,3639.5190550315456,7.258644086453997,,,0,,0.1792187718776317,-0.1440997327977089,-1.3217528408298818,243,0,3459.992329125853,0
2022-12-09,76.0999984741211,1798.0999755859375,82.2791976928711,,,18496.599609375,3.566999912261963,46.11000061035156,53937.0,66131.0,pdf,54295.0,564.0699599999999,54700.646829842095,50419.72664315881,54700.646829842095,3517.273356841193,6.975986565207676,,,0,,0.5255227075901647,0.0312397651044182,-0.0656638880575988,244,0,3639.5190550315456,0
2022-12-12,77.98999786376953,1780.5,82.41300201416016,,,18497.150390625,3.611000061035156,46.18999862670898,53908.0,67022.0,pdf,54132.0,564.0699599999999,54253.316378910415,50007.40466230004,54253.316378910415,3900.595337699961,7.800035542817464,,,0,,-0.9788096226519438,0.1626222970580348,2.4835734921744512,245,0,3517.273356841193,0
2022-12-13,80.68000030517578,1813.9000244140625,82.64469909667969,,,18608.0,3.500999927520752,46.15999984741211,54030.0,67161.0,pdf,54743.0,564.0699599999999,55426.43270549429,51088.7118850643,55426.43270549429,2941.288114935698,5.757217213761028,,,0,,1.8758789336738249,0.2811414180492022,3.449163373622688,246,0,3900.595337699961,0
2022-12-14,82.69999694824219,1807.5,82.40249633789062,,,18660.30078125,3.503000020980835,46.540000915527344,54386.0,67642.0,pdf,54674.0,564.0699599999999,55069.007973491054,50759.25952339176,55069.007973491054,3626.74047660824,7.144983025091023,,,0,,-0.3528322580032994,-0.2930650863713913,2.5037142233833354,247,0,2941.288114935698,0
2022-12-15,81.20999908447266,1777.199951171875,82.50800323486328,,,18414.900390625,3.450000047683716,46.02999877929688,53894.0,66568.0,pdf,54107.0,564.0699599999999,54215.185499487554,49972.2579386581,54215.185499487554,3921.7420613419017,7.847838426984659,,,0,,-1.6763512491355437,0.1280384717230243,-1.801690349156904,248,0,3626.74047660824,0
2022-12-16,79.04000091552734,1790.0,82.85790252685547,,,18269.0,3.4820001125335693,46.09999847412109,53998.0,66307.0,pdf,54300.0,563.49855,54837.23450786309,50545.62485072599,54837.23450786309,3452.375149274012,6.830215591299443,,,0,,0.720236843338018,0.4240792144686534,-2.672082494038863,249,0,3921.7420613419017,0
2022-12-19,79.80000305175781,1787.699951171875,82.72599792480469,,,18420.44921875,3.5810000896453857,46.41999816894531,54248.0,66898.0,pdf,54260.0,563.49855,54679.58648333488,50400.31449768259,54679.58648333488,3847.685502317406,7.634248993613568,,,0,,-0.1284943479399447,-0.1591937498152673,0.96154115312157,250,0,3452.375149274012,0
2022-12-20,79.98999786376953,1815.9000244140625,82.58190155029297,,,18385.30078125,3.684000015258789,46.75,54505.0,67849.0,pdf,54898.0,563.49855,55445.383509102576,51106.17958230325,55445.383509102576,3398.8204176967483,6.650507718392771,,,0,,1.5774500202733632,-0.1741851148688411,0.2380887277516619,251,0,3847.685502317406,0
2022-12-21,82.19999694824219,1815.9000244140625,82.63690185546875,,,18199.099609375,3.684000015258789,46.86000061035156,54700.0,68177.0,pdf,55071.0,563.49855,55482.31064393892,51140.216767456746,55482.31064393891,3559.7832325432537,6.960829377650455,,,0,,0.0,0.0666009187767269,2.762844284902344,252,0,3398.8204176967483,0
2022-12-22,80.9800033569336,1787.0,82.87860107421875,,,18127.349609375,3.6689999103546143,46.869998931884766,54699.0,67605.0,pdf,54521.0,563.49855,54759.004336352256,50473.51704046382,54759.004336352256,4225.482959536181,8.371683225776952,,,0,,-1.5914986522117425,0.2924833982434816,-1.4841771734818598,253,0,3559.7832325432537,0
2022-12-23,83.91999816894531,1795.9000244140625,82.8749008178711,,,17806.80078125,3.750999927520752,46.68999862670898,54336.0,67822.0,pdf,54574.0,562.80765,55029.270616633774,50722.632046636354,55029.270616633774,3613.367953363646,7.12377849406824,,,0,,0.4980427763884965,-0.0044646703729278,3.6305194988115455,254,0,4225.482959536181,0
2022-12-26,,,82.6041030883789,,,18014.599609375,,46.68999862670898,54386.0,67753.0,pdf,54677.0,562.80765,,,,,,,,0,,,-0.3267548157762534,,255,0,3613.367953363646,0
2022-12-27,84.33000183105469,1814.800048828125,82.90290069580078,,,18132.30078125,3.859999895095825,46.869998931884766,54639.0,68768.0,pdf,54997.0,562.80765,55627.185514602,51273.75360476359,55627.185514602,3365.2463952364124,6.563292442322312,,,0,,,0.3617224765483984,,256,0,,0
2022-12-28,83.26000213623047,1807.9000244140625,82.7761001586914,,,18122.5,3.88700008392334,46.54999923706055,54571.0,67848.0,pdf,54761.0,562.80765,55330.927555570575,51000.68105122158,55330.927555570575,3570.3189487784184,7.000531905039925,,,0,,-0.3802085204107186,-0.1529506640239875,-1.2688244653045744,257,0,3365.2463952364124,0
2022-12-29,82.26000213623047,1819.5,82.85199737548828,,,18191.0,3.8350000381469727,46.61000061035156,,,,,562.80765,55737.00406976902,51374.97766430884,55737.00406976902,,,,,0,,0.6416270495763099,0.0916897711433328,-1.20105689928256,258,0,3570.3189487784184,0
2022-12-30,85.91000366210938,1819.699951171875,82.83509826660156,,,18105.30078125,3.878999948501587,46.790000915527344,54867.0,68092.0,pdf,55017.0,562.85139,55731.75941990779,51370.14346530631,55731.75941990779,3496.8565346936884,6.807176890707634,,,0,,0.0109893471764266,-0.0203967428933915,4.437152238136521,259,0,,0
2023-01-02,,,82.74980163574219,,,18197.44921875,,47.16999816894531,55163.0,68349.0,pdf,55178.0,562.85139,,,,,,,,0,,,-0.1029716058099539,,260,0,3496.8565346936884,0
2023-01-03,82.0999984741211,1839.699951171875,82.70600128173828,,,18232.55078125,3.7929999828338623,47.630001068115234,55581.0,69227.0,pdf,55530.0,562.85139,56256.48576448959,51853.80426987737,56256.48576448959,3727.195730122629,7.187892542510735,,,0,,,-0.0529310682782169,,261,0,,0
2023-01-04,77.83999633789062,1852.800048828125,82.78569793701172,,,18042.94921875,3.7090001106262207,48.06999969482422,56142.0,69371.0,pdf,55767.0,562.85139,56711.67134147622,52273.36662779547,56711.67134147622,3868.633372204524,7.400773322580381,,,0,,0.712077947705847,0.0963613934156448,-5.188796851894306,262,0,3727.195730122629,0
2023-01-05,78.69000244140625,1834.800048828125,82.66649627685547,,,17992.150390625,3.7200000286102295,47.77999877929688,55796.0,67678.0,pdf,55290.0,562.85139,56079.85117945185,51690.99326105997,56079.85117945185,4105.006738940028,7.941435209434107,,,0,,-0.971502565070892,-0.14398822879641,1.091991448491192,263,0,3868.633372204524,0
2023-01-06,78.56999969482422,1864.199951171875,82.64520263671875,,,17859.44921875,3.569000005722046,47.5,55587.0,67888.0,pdf,55743.0,561.58337,56963.76939185459,52505.73526553555,56963.76939185459,3081.26473446445,5.8684345983951465,,,0,,1.6023491149636415,-0.0257584887418005,-0.1525006263297434,264,0,4105.006738940028,0
2023-01-09,79.6500015258789,1872.699951171875,82.27339935302734,,,18101.19921875,3.5169999599456787,48.11000061035156,56259.0,68791.0,pdf,55864.0,561.58337,56966.06478172304,52507.851016196895,56966.06478172304,3751.148983803105,7.14397735044613,,,0,,0.4559596729233117,-0.4498788457519165,1.374572782550021,265,0,3081.26473446445,0
2023-01-10,80.0999984741211,1871.5999755859373,82.18009948730469,,,17914.150390625,3.621000051498413,47.959999084472656,55974.0,67629.0,pdf,55712.0,561.58337,56868.04154619344,52417.49916431744,56868.04154619344,3556.500835682564,6.784949477527931,,,0,,-0.0587374173449006,-0.1134022253320488,0.564967909129277,266,0,3751.148983803105,0
2023-01-11,82.66999816894531,1874.5999755859373,81.63739776611328,,,17895.69921875,3.553999900817871,48.02000045776367,56115.0,68363.0,pdf,55693.0,561.58337,56583.04802936766,52154.809487938895,56583.04802936766,3960.190512061105,7.593145389548248,,,0,,0.1602906624884381,-0.6603809493747836,3.208489068391862,267,0,3556.500835682564,0
2023-01-12,84.02999877929688,1895.5,81.63179779052734,,,17858.19921875,3.4489998817443848,47.95000076293945,56097.0,67963.0,pdf,55875.0,561.58337,57209.97110252424,52732.66901623974,57209.97110252424,3364.330983760258,6.379974779437328,,,0,,1.1149058298440373,-0.0068595713964114,1.645095730584445,268,0,3960.190512061105,0
2023-01-13,85.27999877929688,1918.4000244140625,81.1156005859375,,,17956.599609375,3.510999917984009,48.22999954223633,56462.0,68115.0,pdf,56324.0,572.0004,57535.00270583292,53032.263363637314,57535.00270583292,3429.736636362686,6.467264300686734,,,0,,1.2081257934087208,-0.6323482007764225,1.4875639868603407,269,0,3364.330983760258,0
2023-01-16,,,81.27799987792969,,,17894.849609375,,48.70000076293945,56883.0,69167.0,pdf,56482.0,572.0004,,,,,,,,0,,,0.2002072237881513,,270,0,3429.736636362686,0
2023-01-17,85.91999816894531,1907.199951171875,81.65260314941406,,,18053.30078125,3.5350000858306885,48.5,56752.0,68661.0,pdf,56352.0,572.0004,57577.76997783588,53071.68363174438,57577.76997783588,3680.316368255618,6.934613934226628,,,0,,,0.4608913507308187,,271,0,,0
2023-01-18,84.9800033569336,1904.4000244140625,81.52549743652344,,,18165.349609375,3.375,48.459999084472656,56755.0,68993.0,pdf,56286.0,572.0004,57403.74337446152,52911.27650167758,57403.74337446152,3843.723498322419,7.264469414569032,,,0,,-0.1468082439962326,-0.1556664551870312,-1.0940349534963922,272,0,3680.316368255618,0
2023-01-19,86.16000366210938,1922.0999755859373,81.43599700927734,,,18107.849609375,3.3970000743865967,48.5,56670.0,67444.0,pdf,56546.0,572.0004,57873.662784847584,53344.41961038127,57873.66278484759,3325.580389618736,6.234167348540334,,,0,,0.92942401517353,-0.1097821295917622,1.3885623188546248,273,0,3843.723498322419,0
2023-01-20,87.62999725341797,1926.4000244140625,81.23979949951172,,,18027.650390625,3.483999967575073,48.7599983215332,57050.0,68453.0,pdf,56658.0,573.7271800000001,57863.39302655355,53334.95357230154,57863.39302655355,3715.0464276984567,6.965500443648634,,,0,,0.2237161897270301,-0.2409223402069615,1.7061206230601034,274,0,3325.580389618736,0
