date,Oil_USD,Gold_USD,rupees_per_dollar,Kalyan,Silver_USD,Nifty50,US10Y_yield,GOLDBEES,Gold_INR_PM,Silver_INR_PM,ibja_source,forex_reserves_usd_bn,parity_actual,parity_pre,parity_post,domestic_premium,premium_pct,silver_parity_pre,silver_premium,post_hike,days_since_hike,delta_Gold_USD,delta_FX,delta_Oil,MCX_Gold_close,t,pre_restriction,lag1_premium,lag_break
2022-08-10,97.4000015258789,1795.5999755859375,79.57839965820312,68.6914291381836,20.718000411987305,17534.75,2.7860000133514404,44.869998931884766,52348.0,58444.0,pdf,572.97761,52831.55219057441,48696.90897565989,52831.55219057441,3651.091024340109,7.497582703175325,56187.49130863661,2256.508691363386,0,0.0,0.0891848152696495,-0.0295200688546048,1.1317661664584922,52241.0,157,0,3516.1157810471705,0
2022-08-11,99.5999984741211,1789.699951171875,79.0978012084961,69.4849853515625,20.326000213623047,17659.0,2.888000011444092,44.90999984741211,52460.0,58700.0,pdf,572.97761,52339.93942956431,48243.7702568158,52339.93942956431,4216.229743184202,8.739428367103088,54791.46847514476,3908.5315248552433,0,0.0,-0.3285823398464504,-0.6039307799242555,2.2587237307770014,52336.0,158,0,3651.091024340109,0
2022-08-12,98.1500015258789,1798.5999755859375,79.61399841308594,69.38578033447266,20.677000045776367,17698.150390625,2.8489999771118164,45.0,,,,570.7401,52943.49380050042,48800.08993785257,52943.49380050042,,,56101.3830521236,,0,0.0,0.4972914263217554,0.6526062630100027,-1.4558202514620922,,159,0,4216.229743184202,0
2022-08-15,95.0999984741211,1781.4000244140625,79.62760162353516,,20.2509994506836,,2.79099988937378,,52461.0,58352.0,pdf,570.7401,52446.15660540729,48341.67478411456,52446.15660540729,4119.325215885445,8.52127121015486,54954.93522406515,3397.0647759348503,0,0.0,-0.9562966421297614,0.0170864555484762,-3.107491598921297,52585.0,160,0,,0
2022-08-16,92.33999633789062,1773.199951171875,79.55290222167969,69.68336486816406,20.065000534057617,17825.25,2.8239998817443848,44.650001525878906,52061.0,57721.0,pdf,570.7401,52155.764684142574,48074.00918712273,52155.764684142574,3986.990812877273,8.293443547340425,54399.11158222279,3321.8884177772125,0,0.0,-0.4603162192548304,-0.09381094034282,-2.9022104947578176,51837.0,161,0,4119.325215885445,0
2022-08-17,93.6500015258789,1760.300048828125,79.14600372314453,69.93135070800781,19.711000442504883,17944.25,2.8929998874664307,44.59999847412109,52034.0,57821.0,pdf,570.7401,51511.50878555874,47480.173315384585,51511.50878555874,4553.826684615415,9.591006870103143,53166.03370276524,4654.966297234758,0,0.0,-0.7274928208307663,-0.5114816520474741,1.418675806737868,51830.0,162,0,3986.990812877273,0
2022-08-18,96.58999633789062,1755.300048828125,79.35970306396484,70.22894287109375,19.44799995422364,17956.5,2.880000114440918,44.54999923706055,52081.0,57100.0,pdf,570.7401,51503.88357022117,47473.14485602996,51503.88357022117,4607.855143970039,9.706235299860817,52598.28481195045,4501.715188049551,0,0.0,-0.2840424848779999,0.2700064826618886,3.1393430476339024,51603.0,163,0,4553.826684615415,0
2022-08-19,96.72000122070312,1747.5999755859375,79.7667007446289,69.43537902832031,19.058000564575195,17758.44921875,2.989000082015991,44.41999816894531,51802.0,55881.0,pdf,564.0531500000001,51540.92848552956,47507.29060405334,51540.92848552956,4294.709395946658,9.040105931825613,51807.84983988826,4073.1501601117416,0,0.0,-0.4386756126012914,0.5128518189338793,0.1345945623165034,51479.0,164,0,4607.855143970039,0
2022-08-22,96.4800033569336,1734.0,79.91790008544922,69.68336486816406,18.87299919128418,17490.69921875,3.0369999408721924,43.9900016784668,51396.0,55110.0,pdf,564.0531500000001,51236.76903255077,47226.93493435115,51236.76903255077,4169.065065648851,8.827727379395153,51402.18597594232,3707.814024057683,0,0.0,-0.7782087305979513,0.1895519551502689,-0.2481367460096306,51163.0,165,0,4294.709395946658,0
2022-08-23,100.22000122070312,1746.800048828125,79.88379669189453,76.7260971069336,19.011999130249023,17577.5,3.053999900817871,44.150001525878906,51421.0,55000.0,pdf,564.0531500000001,51592.96315728904,47555.25299715338,51592.96315728904,3865.74700284662,8.12895896711562,51758.66746896413,3241.3325310358705,0,0.0,0.7381804399149372,-0.0426730351000492,3.8764487288968974,51417.0,166,0,4169.065065648851,0
2022-08-24,101.22000122070312,1747.800048828125,79.85449981689453,79.40432739257812,18.895000457763672,17604.94921875,3.1059999465942383,44.33000183105469,51630.0,55224.0,pdf,564.0531500000001,51603.56663429544,47565.02663682885,51603.56663429544,4064.9733631711497,8.546139150111829,51421.28246758062,3802.717532419381,0,0.0,0.0572475367556224,-0.0366743647813749,0.99780481722187,51439.0,167,0,3865.74700284662,0
2022-08-25,99.33999633789062,1757.699951171875,79.79679870605469,80.8426284790039,19.11100006103516,17522.44921875,3.026000022888184,44.63999938964844,52094.0,55883.0,pdf,564.0531500000001,51858.361138682114,47799.88070174178,51858.361138682114,4294.1192982582215,8.983535597196058,51971.52804148506,3911.471958514936,0,0.0,0.5664207613672811,-0.0722578076027713,-1.857345248112852,51702.0,168,0,4064.9733631711497,0
2022-08-26,100.98999786376952,1736.0999755859375,79.88289642333984,78.85875701904297,18.739999771118164,17558.900390625,3.0350000858306885,44.29999923706055,51668.0,55607.0,pdf,561.0457700000001,51276.3511212045,47263.41929432763,51276.3511212045,4404.580705672372,9.31921721160998,51017.595715306095,4589.404284693905,0,0.0,-1.2288772933933712,0.1078962047115661,1.6609639487670913,51238.0,169,0,4294.1192982582215,0
2022-08-29,105.08999633789062,1736.5999755859375,79.95909881591797,76.67650604248047,18.55500030517578,17312.900390625,3.109999895095825,43.84999847412109,51265.0,54316.0,pdf,561.0457700000001,51340.0467501523,47322.13004796648,51340.0467501523,3942.869952033521,8.331979029762532,50562.14153091435,3753.858469085651,0,0.0,0.0288001847261742,0.0953926259437132,4.0598064767283,51250.0,170,0,4404.580705672372,0
2022-08-30,99.30999755859376,1723.199951171875,79.96790313720703,80.99141693115234,18.15900039672852,17759.30078125,3.109999895095825,43.900001525878906,,,,561.0457700000001,50949.50401033814,46962.15152257255,50949.50401033814,,,49488.49537453134,,0,0.0,-0.7716241277465952,0.0110110311639877,-5.500046608349607,,171,0,3942.869952033521,0
2022-08-31,96.48999786376952,1712.800048828125,79.68229675292969,,17.761999130249023,,3.132999897003174,,51188.0,54350.0,pdf,561.0457700000001,50461.14361230356,46512.01063394937,50461.14361230356,4675.989366050628,10.05329441216974,48233.668196797415,6116.331803202585,0,0.0,-0.6035226693615781,-0.3571512732893689,-2.8395929555434685,50414.0,172,0,,0
2022-09-01,92.36000061035156,1696.5999755859375,79.54879760742188,83.12407684326172,17.551000595092773,17542.80078125,3.265000104904175,43.34999847412109,50409.0,52022.0,pdf,561.0457700000001,49900.12741023969,45994.9000476992,49900.12741023969,4414.0999523008,9.596933459412108,47580.83989890471,4441.160101095295,0,0.0,-0.9458239596192964,-0.1675392790468244,-4.280233542184286,50070.0,173,0,4675.989366050628,0
2022-09-02,93.0199966430664,1709.800048828125,79.716796875,84.11601257324219,17.775999069213867,17539.44921875,3.193000078201294,43.369998931884766,50584.0,52472.0,pdf,553.10518,50394.56995762253,46450.647091373816,50394.56995762253,4133.352908626184,8.898375302491264,48292.58602645212,4179.413973547882,0,0.0,0.7780309697121623,0.2111902035367263,0.7145907626172843,50368.0,174,0,4414.0999523008,0
2022-09-05,,,79.72450256347656,81.93375396728516,,17665.80078125,,43.540000915527344,50770.0,53363.0,pdf,553.10518,,,,,,,,0,0.0,,0.009666329780722,,50433.0,175,0,4133.352908626184,0
2022-09-06,92.83000183105467,1700.4000244140625,79.78299713134766,80.3466567993164,17.795000076293945,17655.599609375,3.3399999141693115,43.5,50761.0,53696.0,pdf,553.10518,50159.13379859702,46233.63637088073,50159.13379859702,4527.363629119267,9.792358950097055,48384.35373644923,5311.6462635507705,0,0.0,,0.0733708784504738,,50281.0,176,0,,0
2022-09-07,88.0,1715.300048828125,79.89510345458984,81.53697967529297,18.136999130249023,17624.400390625,3.265000104904175,43.40999984741211,50553.0,53396.0,pdf,553.10518,50669.75937926726,46704.29994958548,50669.75937926726,3848.700050414518,8.240568972383617,49383.537774818746,4012.4622251812543,0,0.0,0.8762658315767169,0.1405140534613158,-5.203061225663896,50506.0,177,0,4527.363629119267,0
2022-09-08,89.1500015258789,1708.0,79.6498031616211,82.33052825927734,18.32999992370605,17798.75,3.2920000553131104,43.59999847412109,50902.0,54320.0,pdf,553.10518,50299.20856818561,46362.74876719718,50299.20856818561,4539.251232802817,9.79072931071432,49755.806871518,4564.193128482002,0,0.0,-0.4255843654357938,-0.3070279433434519,1.3068199157714844,50356.0,178,0,3848.700050414518,0
2022-09-09,92.83999633789062,1716.199951171875,79.706298828125,81.78495025634766,18.65800094604492,17833.349609375,3.321000099182129,43.65999984741211,50877.0,54700.0,pdf,550.8713100000001,50576.53900058091,46618.37507879632,50576.53900058091,4258.624921203678,9.13507799018214,50682.07149926373,4017.928500736272,0,0.0,0.4800908180254692,0.0709300767376186,4.139085528720465,50529.0,179,0,4539.251232802817,0
2022-09-12,94.0,1728.0999755859375,79.65579986572266,80.94181823730469,19.7549991607666,17936.349609375,3.361999988555908,43.59999847412109,50863.0,55937.0,pdf,550.8713100000001,50894.96798550603,46911.88353446643,50894.96798550603,3951.116465533567,8.422421288266243,53627.92853111052,2309.0714688894805,0,0.0,0.6933938208037338,-0.0633563007501281,1.249465432858865,50631.0,180,0,4258.624921203678,0
2022-09-13,93.16999816894533,1705.0,79.35530090332031,82.87609100341797,19.38999938964844,18070.05078125,3.421999931335449,43.5,50676.0,57270.0,pdf,550.8713100000001,50025.2081747023,46110.19188276908,50025.2081747023,4565.808117230925,9.901949939482083,52438.50982190409,4831.490178095912,0,0.0,-1.3367268047154046,-0.3772468080276647,-0.8829806713347765,50138.0,181,0,3951.116465533567,0
2022-09-14,94.0999984741211,1696.5,79.60240173339844,91.10913848876952,19.47100067138672,18003.75,3.4119999408721924,43.18000030517578,50300.0,56350.0,pdf,550.8713100000001,49930.810269524976,46023.18163973607,49930.810269524976,4276.818360263933,9.29274814970932,52821.5384972976,3528.4615027024047,0,0.0,-0.4985337243401777,0.3113854112646752,0.9981757255049128,50018.0,182,0,4565.808117230925,0
2022-09-15,90.83999633789062,1665.4000244140625,79.45369720458984,96.6143798828125,19.174999237060547,17877.400390625,3.4590001106262207,43.04999923706055,49926.0,56330.0,pdf,550.8713100000001,48923.92099087182,45095.09239158621,48923.92099087182,4830.907608413792,10.712712519722295,51921.36120618029,4408.638793819708,0,0.0,-1.833184532032861,-0.1868090981810177,-3.464401901267855,49312.0,183,0,4276.818360263933,0
2022-09-16,91.3499984741211,1671.699951171875,79.8490982055664,93.53938293457033,19.29599952697754,17530.849609375,3.447999954223633,42.2599983215332,49341.0,55144.0,pdf,545.65249,49353.38261194662,45490.9439727508,49353.38261194662,3850.0560272492,8.463346088301432,52509.0183058641,2634.981694135902,0,0.0,0.3782830950797455,0.4976495932699221,0.5614290585541859,49380.0,184,0,4830.907608413792,0
2022-09-19,92.0,1666.199951171875,79.68949890136719,96.91195678710938,19.27300071716309,17622.25,3.490000009536743,42.34000015258789,49320.0,56354.0,pdf,545.65249,49092.68572833428,45250.64945394291,49092.68572833428,4069.3505460570886,8.992910809377358,52341.60514556245,4012.394854437553,0,0.0,-0.3290064102798196,-0.1998761511223801,0.7115506696620866,49302.0,185,0,3850.0560272492,0
2022-09-20,90.62000274658205,1659.699951171875,79.7074966430664,96.01921844482422,19.10199928283692,17816.25,3.571000099182129,42.4900016784668,49368.0,56354.0,pdf,545.65249,48912.21487276646,45084.302404463,48912.21487276646,4283.697595537,9.501527953359098,51888.91592056633,4465.084079433669,0,0.0,-0.3901092420167451,0.0225848348243351,-1.499997014584753,49175.0,186,0,4069.3505460570886,0
2022-09-21,89.83000183105469,1664.5999755859375,79.76270294189453,92.89462280273438,19.410999298095703,17718.349609375,3.509999990463257,42.70000076293945,49606.0,56667.0,pdf,545.65249,49090.5982848258,45248.72537557856,49090.5982848258,4357.274624421436,9.629607438120509,52764.80772480559,3902.192275194408,0,0.0,0.2952355581262056,0.0692611123836117,-0.8717732195799743,49443.0,187,0,4283.697595537,0
2022-09-22,90.45999908447266,1670.800048828125,80.05069732666016,92.99382019042967,19.54800033569336,17629.80078125,3.7079999446868896,42.9900016784668,49894.0,56343.0,pdf,545.65249,49451.352854960256,45581.24697935468,49451.352854960256,4312.753020645323,9.46168283329045,53329.07620386395,3013.9237961360486,0,0.0,0.372466258147397,0.3610639736913335,0.7013216526509991,50000.0,188,0,4357.274624421436,0
2022-09-23,86.1500015258789,1645.300048828125,81.06220245361328,92.3986587524414,18.840999603271484,17327.349609375,3.697000026702881,42.81999969482422,49432.0,56100.0,pdf,537.51817,49311.93997566257,45452.744673219415,49311.93997566257,3979.255326780585,8.754708555862297,52049.785385084346,4050.2146149156542,0,0.0,-1.526214942229942,1.2635806566750007,-4.764534161192091,49401.0,189,0,4312.753020645323,0
2022-09-26,84.05999755859375,1623.300048828125,81.25479888916016,88.53011322021484,18.4060001373291,17016.30078125,3.878000020980835,42.63999938964844,49590.0,55374.0,pdf,537.51817,48768.16334333343,44951.5244729856,48768.16334333343,4638.475527014401,10.318839197104367,50968.87456020326,4405.125439796742,0,0.0,-1.3371421228407288,0.2375909236577822,-2.4260057228871146,49150.0,190,0,3979.255326780585,0
2022-09-27,86.2699966430664,1626.699951171875,81.61579895019531,95.92001342773438,18.256999969482425,17007.400390625,3.96399998664856,42.41999816894531,49529.0,55391.0,pdf,537.51817,49087.42700731645,45245.80228500473,49087.42700731645,4283.197714995273,9.466508490699924,50780.88373590044,4610.116264099561,0,0.0,0.2094438638256868,0.4442815267164723,2.629073457838471,49319.0,191,0,4638.475527014401,0
2022-09-28,89.31999969482422,1660.4000244140625,81.72460174560547,94.0353546142578,18.79599952697754,16858.599609375,3.704999923706055,42.29999923706055,49505.0,54524.0,pdf,537.51817,50171.157697261646,46244.7192687803,50171.157697261646,3260.2807312196965,7.050060596693261,52349.77768733415,2174.22231266585,0,0.0,2.071683423726056,0.1333109481370664,3.5354157533781905,49750.0,192,0,4283.197714995273,0
2022-09-29,88.48999786376953,1658.5,81.42870330810547,94.1345443725586,18.61100006103516,16818.099609375,3.746999979019165,42.900001525878906,50003.0,55658.0,pdf,537.51817,49932.3002562306,46024.55501878647,49932.3002562306,3978.444981213528,8.644179133485574,51646.84933757919,4011.150662420812,0,0.0,-0.1144317264589855,-0.3620677631701152,-0.9292452237914416,50187.0,193,0,3260.2807312196965,0
2022-09-30,87.95999908447266,1662.4000244140625,81.48059844970703,95.52324676513672,18.959999084472656,17094.349609375,3.803999900817871,43.15999984741211,50302.0,56338.0,pdf,532.66372,50081.61498862674,46162.18425038639,50081.61498862674,4139.815749613612,8.967980646580779,52648.8786255326,3689.1213744674014,0,0.0,0.2351537180622642,0.0637307724343783,-0.5989363680546256,50194.0,194,0,3978.444981213528,0
2022-10-03,88.86000061035156,1692.9000244140625,81.52130126953125,93.48978424072266,20.518999099731445,16887.349609375,3.651000022888184,43.13999938964844,50378.0,57317.0,pdf,532.66372,51025.937545894805,47032.60330317261,51025.937545894805,3345.396696827389,7.112931162374597,57006.43457488561,310.5654251143933,0,0.0,1.8346967969246952,0.0499540020552746,1.0231941055554028,51160.0,195,0,4139.815749613612,0
2022-10-04,91.8000030517578,1721.0999755859375,81.49500274658203,99.39178466796876,21.03700065612793,17274.30078125,3.617000102996826,44.04999923706055,,,,532.66372,51859.181224989465,47800.6366073816,51859.181224989465,,,58426.70605642623,,0,0.0,1.6657777048373124,-0.0322596947542219,3.3085780117176444,,196,0,3345.396696827389,0
2022-10-05,93.37000274658205,1711.4000244140625,81.46549987792969,,20.47900009155273,,3.759000062942505,,51286.0,61034.0,pdf,532.66372,51548.23966820183,47514.02960721213,51548.23966820183,3771.9703927878727,7.938645541053684,56856.36337473345,4177.636625266547,0,0.0,-0.563590221920296,-0.036202058602397,1.710239262126212,51646.0,197,0,,0
2022-10-06,94.41999816894533,1711.699951171875,81.6488037109375,98.69744110107422,20.59499931335449,17331.80078125,3.825999975204468,44.27999877929688,51838.0,60670.0,pdf,532.66372,51673.28156768267,47629.28561890751,51673.28156768267,4208.71438109249,8.83640039190877,57307.07090021225,3362.929099787747,0,0.0,0.0175252280900872,0.2250079276288508,1.1245532735102204,51972.0,198,0,3771.9703927878727,0
2022-10-07,97.91999816894533,1700.5,82.3489990234375,100.92929077148438,20.191999435424805,17314.650390625,3.882999897003174,44.4900016784668,51765.0,60848.0,pdf,532.86805,51775.40912285074,47723.42058280156,51775.40912285074,4041.579417198445,8.468754686571941,56667.52610787824,4180.473892121765,0,0.0,-0.6543174324569634,0.8575695915630455,3.706841842696784,51960.0,199,0,4208.71438109249,0
2022-10-10,96.19000244140624,1667.300048828125,82.8322982788086,100.92929077148438,19.55599975585937,17241.0,3.888000011444092,43.72999954223633,51120.0,58949.0,pdf,532.86805,51062.49753549404,47066.30207619452,51062.49753549404,4053.6979238054846,8.612739359134375,55204.73609763244,3744.2639023675583,0,0.0,-1.9523640794986807,0.5868914754307397,-1.7667440358344666,51023.0,200,0,4041.579417198445,0
2022-10-11,94.29000091552734,1678.699951171875,82.42070007324219,96.81275939941406,19.427000045776367,16983.55078125,3.938999891281128,43.41999816894531,50736.0,57614.0,pdf,532.86805,51156.16215756392,47152.6364234937,51156.16215756392,3583.363576506301,7.5994978187919475,54568.07628535515,3045.9237146448504,0,0.0,0.6837343015591246,-0.4969054512781845,-1.975258839437377,51096.0,201,0,4053.6979238054846,0
2022-10-12,92.4499969482422,1670.300048828125,82.2739028930664,95.57284545898438,18.87800025939941,17123.599609375,3.901999950408936,43.59000015258789,50755.0,57104.0,pdf,532.86805,50809.52935280744,46833.13140345729,50809.52935280744,3921.868596542706,8.37413275391871,52931.55965619741,4172.440343802591,0,0.0,-0.5003814015653085,-0.1781071745876161,-1.9514306389004976,50905.0,202,0,3583.363576506301,0
2022-10-13,94.56999969482422,1670.0,82.19999694824219,100.18534088134766,18.857999801635746,17014.349609375,3.95199990272522,43.68999862670898,50869.0,57086.0,pdf,532.86805,50754.76847914194,46782.65616338301,50754.76847914194,4086.343836616986,8.734740973975278,52827.98327239939,4258.0167276006105,0,0.0,-0.017963768146656,-0.0898291465767364,2.2931344689701927,50884.0,203,0,3921.868596542706,0
2022-10-14,91.62999725341795,1641.699951171875,82.19210052490234,102.3179931640625,18.01499938964844,17185.69921875,4.010000228881836,43.2599983215332,50438.0,56042.0,pdf,528.36692,49889.87815879656,45985.452911586406,49889.87815879656,4452.547088413594,9.68251220005216,50461.59047172957,5580.409528270429,0,0.0,-1.6946137022829322,-0.0096063547846747,-3.108810881773916,50260.0,204,0,4086.343836616986,0
2022-10-17,91.62000274658205,1657.0,82.41280364990234,103.0123519897461,18.67399978637696,17311.80078125,4.014999866485596,43.2400016784668,50430.0,55643.0,pdf,528.36692,50490.047099224015,46538.652108849965,50490.047099224015,3891.347891150035,8.361539741306864,52447.964969157234,3195.035030842766,0,0.0,0.931963774330602,0.2685210909449065,-0.0109074616779669,50473.0,205,0,4452.547088413594,0
2022-10-18,90.02999877929688,1649.0,82.1947021484375,106.83129119873048,18.57099914550781,17486.94921875,3.997999906539917,43.119998931884766,50362.0,56010.0,pdf,528.36692,50113.30667583695,46191.395718597545,50113.30667583695,4170.604281402455,9.028963547259275,52020.641020005336,3989.358979994664,0,0.0,-0.4828002414001164,-0.2646451665342719,-1.7354332237721648,50414.0,206,0,3891.347891150035,0
2022-10-19,92.41000366210938,1627.5,82.2863998413086,104.50025177001952,18.336000442504883,17512.25,4.126999855041504,43.18999862670898,50236.0,55606.0,pdf,528.36692,49515.09736942441,45640.00279268685,49515.09736942441,4595.99720731315,10.07010720001444,51419.66890338741,4186.331096612586,0,0.0,-1.3038204972710687,0.1115615611155806,2.64356871607534,50199.0,207,0,4170.604281402455,0
2022-10-20,92.37999725341795,1630.800048828125,82.99700164794922,103.6571044921875,18.666000366210938,17563.94921875,4.22599983215332,43.040000915527344,50228.0,56267.0,pdf,528.36692,50043.96337745691,46127.47928704724,50043.96337745691,4100.520712952763,8.889539979922995,52797.12530565151,3469.874694348495,0,0.0,0.2027679771505308,0.8635713896962827,-0.0324709528214284,50143.0,208,0,4595.99720731315,0
2022-10-21,93.5,1651.0,82.82569885253906,99.24299621582033,19.042999267578125,17576.30078125,4.2129998207092285,42.72999954223633,,,,524.51977,50559.26603963325,46602.45391479239,50559.26603963325,,,53752.301378966375,,0,0.0,1.23865284320972,-0.206396366144379,1.2123866420017615,,209,0,4100.520712952763,0
2022-10-24,93.26000213623048,1648.699951171875,82.54129791259766,102.21880340576172,19.17399978637696,17730.75,4.234000205993652,43.47999954223633,50062.0,55555.0,pdf,524.51977,50315.46575590766,46377.73365327141,50315.46575590766,3684.266346728589,7.944041367508063,53936.23348677896,1618.766513221046,0,0.0,-0.1393124668761403,-0.343372822543575,-0.2566822072401442,50580.0,210,0,,0
2022-10-25,93.5199966430664,1652.800048828125,82.7614974975586,99.29259490966795,19.339000701904297,17656.349609375,4.107999801635742,43.16999816894531,,,,524.51977,50575.15654855937,46617.10081867212,50575.15654855937,,,54545.50573690075,,0,0.0,0.2486867093879352,0.2667750453767992,0.278784581686109,,211,0,3684.266346728589,0
2022-10-26,95.69000244140624,1664.0,82.44529724121094,,19.479999542236328,,4.014999866485596,,50751.0,57851.0,pdf,524.51977,50723.333644374834,46753.681446119415,50723.333644374834,3997.3185538805847,8.549740748195916,54733.274829823866,3117.7251701761343,0,0.0,0.6776349734389342,-0.3820620287314002,2.320365564834237,50580.0,212,0,,0
2022-10-27,96.95999908447266,1660.699951171875,82.04959869384766,101.9708251953125,19.47800064086914,17736.94921875,3.937000036239624,43.459999084472656,50779.0,57640.0,pdf,524.51977,50379.77373164642,46437.00883090888,50379.77373164642,4341.991169091118,9.350281765351454,54464.991531445965,3175.008468554035,0,0.0,-0.1983202420748231,-0.4799528421925436,1.327198882499836,50737.0,213,0,3997.3185538805847,0
2022-10-28,95.7699966430664,1639.5999755859375,82.44249725341797,103.80590057373048,19.14699935913086,17786.80078125,4.010000228881836,43.27999877929688,50502.0,57419.0,pdf,531.08081,49977.855854337926,46066.545396172354,49977.855854337926,4435.454603827646,9.62836384991045,53795.81168038715,3623.188319612848,0,0.0,-1.2705471311086791,0.4788549436254286,-1.22731276056377,50230.0,214,0,4341.991169091118,0
2022-10-31,94.83000183105467,1635.9000244140625,82.23919677734375,101.67323303222656,19.125,18012.19921875,4.077000141143799,43.22999954223633,50480.0,57350.0,pdf,531.08081,49742.10928616617,45849.24855942273,49742.10928616617,4630.751440577267,10.099950568602232,53601.49554451111,3748.504455488896,0,0.0,-0.2256618216008865,-0.2465966981195388,-0.9815128380082028,50322.0,215,0,4435.454603827646,0
2022-11-01,94.6500015258789,1645.0,82.72899627685547,101.17727661132812,19.67300033569336,18145.400390625,4.052000045776367,43.310001373291016,50691.0,59048.0,pdf,531.08081,50316.70992227284,46378.88045009498,50316.70992227284,4312.119549905023,9.297593016599416,55465.7587029666,3582.2412970334044,0,0.0,0.5562672198869079,0.5955791383004616,-0.1898136683540996,50502.0,216,0,4630.751440577267,0
2022-11-02,96.16000366210938,1645.699951171875,82.68450164794922,100.97888946533205,19.600000381469727,18082.849609375,4.059000015258789,43.5,50824.0,58627.0,pdf,531.08081,50311.0461438121,46373.65992386159,50311.0461438121,4450.340076138411,9.596697960534458,55230.2229547133,3396.777045286697,0,0.0,0.0425502232142882,-0.0537835957266419,1.5953535255016416,50606.0,217,0,4312.119549905023,0
2022-11-03,94.66999816894533,1627.300048828125,82.88839721679688,100.58211517333984,19.43600082397461,18052.69921875,4.124000072479248,43.0,50114.0,57049.0,pdf,531.08081,49871.21602517574,45968.251292770685,49871.21602517574,4145.748707229315,9.018721814813318,54903.148970367154,2145.851029632846,0,0.0,-1.1180593601310962,0.2465946637929761,-1.5495064854611496,50184.0,218,0,4450.340076138411,0
2022-11-04,98.56999969482422,1672.5,82.68180084228516,103.60750579833984,20.790000915527344,18117.150390625,4.156000137329102,43.290000915527344,,,,529.99426,51128.68606267147,47127.31063167979,51128.68606267147,,,58581.57436047619,,0,0.0,2.7776039953065323,-0.2492464343005207,4.119574945928561,,219,0,4145.748707229315,0
2022-11-07,97.91999816894533,1676.5,81.9749984741211,104.4506607055664,20.89800071716309,18202.80078125,4.214000225067139,43.7400016784668,,,,529.99426,50812.84989893215,46836.19208075486,50812.84989893215,,,58382.509734136765,,0,0.0,0.2391629297458841,-0.854846363968631,-0.6594313968665277,,220,0,,0
2022-11-08,95.36000061035156,1712.0999755859375,81.82599639892578,,21.47699928283692,,4.125999927520752,,50958.0,60245.0,pdf,529.99426,51797.52420223776,47743.80491684525,51797.52420223776,3214.195083154751,6.732172035205138,59890.99226568629,354.0077343137091,0,0.0,2.123470061791677,-0.181765267421563,-2.614376640588656,51177.0,221,0,,0
2022-11-09,92.6500015258789,1710.0999755859375,81.40519714355469,106.4345245361328,21.29800033569336,18157.0,4.151000022888184,43.970001220703125,51514.0,61550.0,pdf,529.99426,51470.953267293226,47442.7917072442,51470.953267293226,4071.2082927558,8.581300016824587,59086.40477939938,2463.595220600618,0,0.0,-0.1168156082307914,-0.5142610831398553,-2.8418614378432405,51506.0,222,0,3214.195083154751,0
2022-11-10,93.66999816894533,1750.300048828125,81.34380340576172,101.9708251953125,21.677000045776367,18028.19921875,3.828999996185303,44.18000030517578,51514.0,61200.0,pdf,529.99426,52641.17303001774,48521.42905375549,52641.17303001774,2992.570946244516,6.1675243384302085,60092.49788478273,1107.5021152172703,0,0.0,2.3507440393017776,-0.0754174671240059,1.1009137898195354,52109.0,223,0,4071.2082927558,0
2022-11-11,95.98999786376952,1766.0,80.48290252685547,102.6155776977539,21.645999908447266,18349.69921875,3.812999963760376,44.7599983215332,52281.0,61354.0,pdf,544.71487,52551.232736441474,48438.527565763456,52551.232736441474,3842.472434236544,7.932678029941644,59371.481497952205,1982.5185020477948,0,0.0,0.8969862728614109,-1.0583484455624403,2.476779908375581,52334.0,224,0,2992.570946244516,0
2022-11-14,93.13999938964844,1773.5999755859375,80.49700164794922,101.9708251953125,22.09199905395508,18329.150390625,3.865000009536743,44.81999969482422,52430.0,61583.0,pdf,544.71487,52786.632430811806,48655.50467535697,52786.632430811806,3774.495324643032,7.757591560970359,60605.40020601788,977.5997939821171,0,0.0,0.4303496934279449,0.0175181568396354,-2.969057753460791,52718.0,225,0,3842.472434236544,0
2022-11-15,93.86000061035156,1773.800048828125,80.99199676513672,102.51638793945312,21.499000549316406,18403.400390625,3.799000024795532,45.150001525878906,52823.0,62270.0,pdf,544.71487,53117.22120957122,48960.22128882218,53117.22120957122,3862.778711177824,7.88962674084096,59341.28962722978,2928.71037277022,0,0.0,0.0112806295073042,0.614923670514278,0.7730311632180964,52745.0,226,0,3774.495324643032,0
2022-11-16,92.86000061035156,1773.0,81.07140350341797,100.5325164794922,21.503999710083008,18409.650390625,3.691999912261963,45.34999847412109,53094.0,62594.0,pdf,544.71487,53145.31746372404,48986.118705693465,53145.31746372404,4107.881294306535,8.385806842519026,59413.28158180056,3180.718418199438,0,0.0,-0.0451036647932001,0.0980426973686166,-1.06541657095377,53062.0,227,0,3862.778711177824,0
2022-11-17,89.77999877929688,1760.800048828125,81.49530029296875,99.78856658935548,20.95499992370605,18343.900390625,3.775000095367432,45.16999816894531,52894.0,61253.0,pdf,544.71487,53055.59440107717,48903.4174479494,53055.59440107717,3990.582552050604,8.160130232816554,58199.17540170257,3053.824598297433,0,0.0,-0.6880965127961103,0.5228684483461699,-3.3168229709351738,52843.0,228,0,4107.881294306535,0
